article_id,sentiment_id,sentiment_num
2702,2702,0.4258556
2703,2703,0.0999998
2704,2704,0
2705,2705,0
2706,2706,0.233452
2707,2707,0.1650656
2708,2708,0.0326732
2709,2709,0.1147748
2710,2710,0.0791003
2711,2711,0.0907321
2712,2712,8.06E-05
2713,2713,0
2714,2714,0.6983169
2715,2715,0.7407778
2716,2716,0.0060062
2717,2717,0.097613
2718,2718,0.8881784
2719,2719,0
2720,2720,0
2721,2721,0.9441026
2722,2722,0
2723,2723,1.64E-05
2724,2724,1.04E-05
2725,2725,0
2726,2726,0.0620996
2727,2727,0.8181965
2728,2728,0.7198597
2729,2729,0.5234664
2730,2730,0.2598259
2731,2731,0.1804276
2732,2732,0
2733,2733,0.0946487
2734,2734,0.134791
2735,2735,0.0984948
2736,2736,1.09E-05
2737,2737,0.3394578
2738,2738,0
2739,2739,0.4218847
2740,2740,0.6578371
2741,2741,5.73E-05
2742,2742,0.0976914
2743,2743,0.6944218
2744,2744,2.26E-05
2745,2745,0.2272658
2746,2746,0.020247
2747,2747,0.3070024
2748,2748,0.003071
2749,2749,0.0165279
2750,2750,0.8241699
2751,2751,0.0065003
2752,2752,0.2425808
2753,2753,0.0372911
2754,2754,0.0009078
2755,2755,0.4443115
2756,2756,0.182637
2757,2757,0.1753375
2758,2758,0.391106
2759,2759,0.1049469
2760,2760,0.9121978
2761,2761,0.098379
2762,2762,0.0016513
2763,2763,0.3038347
2764,2764,0.0012708
2765,2765,0.6265538
2766,2766,1.63E-05
2767,2767,0.5804801
2768,2768,0.6148773
2769,2769,0.2312294
2770,2770,0
2771,2771,0.0003701
2772,2772,0.0704498
2773,2773,0.0923467
2774,2774,0
2775,2775,0.0379658
2776,2776,0.6461498
2777,2777,0.1522391
2778,2778,0.8286038
2779,2779,0.0707016
2780,2780,0.0970709
2781,2781,0.0043857
2782,2782,0.017076
2783,2783,0.5067724
2784,2784,0.0044413
2785,2785,0.0004669
2786,2786,0.0555132
2787,2787,0.3462985
2788,2788,0.1232902
2789,2789,0.0999999
2790,2790,0.8227907
2791,2791,0.2200555
2792,2792,0.0139638
2793,2793,1.05E-05
2794,2794,0.2045123
2795,2795,0.0001984
2796,2796,0.8342215
2797,2797,0.0987062
2798,2798,5.66E-05
2799,2799,0.6762901
2800,2800,0.0338139
2801,2801,0.0007418
2802,2802,0.0202585
2803,2803,0.9042266
2804,2804,0.6685763
2805,2805,0.0006266
2806,2806,0.0007639
2807,2807,0.3900676
2808,2808,0
2809,2809,0.0999986
2810,2810,0
2811,2811,0.0118409
2812,2812,0.0012797
2813,2813,0.1848996
2814,2814,0.1678577
2815,2815,0.332934
2816,2816,0.0125257
2817,2817,0.5776834
2818,2818,0.0003672
2819,2819,1.22E-05
2820,2820,0.0005998
2821,2821,0.0060486
2822,2822,0.0999861
2823,2823,0.028814
2824,2824,0.0694079
2825,2825,1.43E-05
2826,2826,0.0518593
2827,2827,0.0003853
2828,2828,0.9803269
2829,2829,0.2902122
2830,2830,0.0006824
2831,2831,0.0738625
2832,2832,0.6427742
2833,2833,0.2040936
2834,2834,0.0247211
2835,2835,0.8618222
2836,2836,0.1982881
2837,2837,0
2838,2838,2.85E-05
2839,2839,0.0063209
2840,2840,0.7363521
2841,2841,0.0643496
2842,2842,0.0979786
2843,2843,0.2307597
2844,2844,0.4272088
2845,2845,0.0678929
2846,2846,1.48E-05
2847,2847,0.6914055
2848,2848,0
2849,2849,0.0001493
2850,2850,0.0006402
2851,2851,0.1955596
2852,2852,0.0231396
2853,2853,0.0001663
2854,2854,0.0822212
2855,2855,0.0399655
2856,2856,0.349105
2857,2857,0.5761793
2858,2858,0.0002422
2859,2859,0.0868959
2860,2860,0
2861,2861,0.6661338
2862,2862,2.99E-05
2863,2863,2.75E-05
2864,2864,0.0098527
2865,2865,0.001433
2866,2866,0.7989278
2867,2867,2.45E-05
2868,2868,0.1372148
2869,2869,0.0001012
2870,2870,0.0946119
2871,2871,0.0191673
2872,2872,0.0999879
2873,2873,0.0067847
2874,2874,0.0011266
2875,2875,0.0030125
2876,2876,0.0636471
2877,2877,0.2734401
2878,2878,1.23E-05
2879,2879,6.02E-05
2880,2880,0.0620359
2881,2881,2.71E-05
2882,2882,0.0287271
2883,2883,0.6123817
2884,2884,2.58E-05
2885,2885,0.0006863
2886,2886,0
2887,2887,0.0033323
2888,2888,0.9785222
2889,2889,0.0992274
2890,2890,0.0030173
2891,2891,0.001077
2892,2892,0.3791033
2893,2893,0.0993173
2894,2894,2.26E-05
2895,2895,0.5806434
2896,2896,0.1897019
2897,2897,0.414754
2898,2898,0.2682298
2899,2899,0.0934455
2900,2900,0.0997792
2901,2901,0.0920253
2902,2902,0
2903,2903,0.2543298
2904,2904,0.7945393
2905,2905,0.0015859
2906,2906,0.822339
2907,2907,1.75E-05
2908,2908,0.1509974
2909,2909,0.099685
2910,2910,0.2087532
2911,2911,0.0148103
2912,2912,1.15E-05
2913,2913,0.0818294
2914,2914,8.34E-05
2915,2915,0.0002149
2916,2916,0.7743139
2917,2917,0.0412778
2918,2918,0.0706837
2919,2919,0.3411362
2920,2920,0.2430178
2921,2921,0.0025262
2922,2922,0.9512697
2923,2923,0.0026931
2924,2924,0.0623035
2925,2925,0.0943133
2926,2926,0.0013804
2927,2927,0.0003622
2928,2928,0.0001399
2929,2929,4.85E-05
2930,2930,0.0005318
2931,2931,0.170318
2932,2932,0.1876277
2933,2933,0.0797297
2934,2934,0.0001341
2935,2935,0.0191116
2936,2936,0.0004837
2937,2937,0.2293859
2938,2938,0.2099598
2939,2939,0.0042316
2940,2940,0.0996516
2941,2941,0.002959
2942,2942,0.0920311
2943,2943,0.0003182
2944,2944,0.0297846
2945,2945,0.3787525
2946,2946,0.0001349
2947,2947,0.1523539
2948,2948,0.0478798
2949,2949,0.000337
2950,2950,0.0013105
2951,2951,0.2989795
2952,2952,0.0308223
2953,2953,0.0001491
2954,2954,0.0039676
2955,2955,0.0998405
2956,2956,0.4300138
2957,2957,1.53E-05
2958,2958,0.1209885
2959,2959,0.6046011
2960,2960,0.9842578
2961,2961,0.0002558
2962,2962,0.1575792
2963,2963,6.82E-05
2964,2964,0.8503953
2965,2965,0.3290126
2966,2966,0.0962113
2967,2967,0.017502
2968,2968,0.0001553
2969,2969,0.7991461
2970,2970,0.0025315
2971,2971,0.0033857
2972,2972,0.0971507
2973,2973,0.0989612
2974,2974,0.7149568
2975,2975,0.1073323
2976,2976,0.9517053
2977,2977,7.01E-05
2978,2978,0.099424
2979,2979,0.0061749
2980,2980,0.0989296
2981,2981,5.83E-05
2982,2982,0.0020685
2983,2983,0.0024217
2984,2984,8.43E-05
2985,2985,0.0888567
2986,2986,0.0693451
2987,2987,0.0027304
2988,2988,0.0999997
2989,2989,0.0359739
2990,2990,0.0096833
2991,2991,0.0402913
2992,2992,0.000673
2993,2993,0.0985305
2994,2994,0.1249666
2995,2995,0.7770172
2996,2996,0.0006776
2997,2997,0.0601993
2998,2998,0.0010955
2999,2999,0.0896301
3000,3000,0.0001131
3001,3001,0.4035771
3002,3002,0.0024766
3003,3003,0.0142082
3004,3004,0.0929784
3005,3005,0.9707859
3006,3006,0.0999249
3007,3007,0.9014833
3008,3008,0.067697
3009,3009,0
3010,3010,0.0252072
3011,3011,0.2582045
3012,3012,0.2133252
3013,3013,0.2057078
3014,3014,0.3759215
3015,3015,0.1027843
3016,3016,0.0001666
3017,3017,0.0030434
3018,3018,1.67E-05
3019,3019,0.0999974
3020,3020,0.0142487
3021,3021,0.4404793
3022,3022,0.1464869
3023,3023,0.0001511
3024,3024,0
3025,3025,0.0005238
3026,3026,0.454409
3027,3027,0.0547322
3028,3028,0.0007438
3029,3029,0.0958781
3030,3030,1.48E-05
3031,3031,0.0135471
3032,3032,0.0945539
3033,3033,1.00E-05
3034,3034,0.0999987
3035,3035,3.79E-05
3036,3036,0.4440892
3037,3037,0.3352594
3038,3038,0.0997321
3039,3039,0.2378735
3040,3040,0.0004273
3041,3041,0.0034853
3042,3042,0.1872451
3043,3043,0.001589
3044,3044,0.0053385
3045,3045,0.0034726
3046,3046,0.5881755
3047,3047,0.4778867
3048,3048,0.3387173
3049,3049,0.0146914
3050,3050,0.0998205
3051,3051,0.3078024
3052,3052,0.4208638
3053,3053,0.1823042
3054,3054,0.1515773
3055,3055,0.0025441
3056,3056,0.173926
3057,3057,0.2023974
3058,3058,1.77E-05
3059,3059,0
3060,3060,1.40E-05
3061,3061,0.0406847
3062,3062,0.0633099
3063,3063,0.021346
3064,3064,0.0990406
3065,3065,0.215047
3066,3066,0.0950532
3067,3067,0.5513573
3068,3068,1.17E-05
3069,3069,0
3070,3070,0.3131273
3071,3071,0.0999951
3072,3072,0.0002307
3073,3073,0.0250556
3074,3074,0.0999999
3075,3075,0.0049238
3076,3076,0
3077,3077,8.73E-05
3078,3078,0.0999992
3079,3079,0.0001128
3080,3080,0.1
3081,3081,0.003651
3082,3082,0.2061313
3083,3083,0
3084,3084,0
3085,3085,0
3086,3086,0
3087,3087,7.34E-05
3088,3088,0.3427621
3089,3089,0.3678752
3090,3090,0.0216462
3091,3091,0.2020647
3092,3092,0.0999989
3093,3093,0
3094,3094,0.2237888
3095,3095,0.2419668
3096,3096,0.0999999
3097,3097,0.1338272
3098,3098,2.63E-05
3099,3099,0.4440759
3100,3100,0.2619866
3101,3101,0.0065841
3102,3102,0.0164212
3103,3103,0.6497067
3104,3104,0.868015
3105,3105,0.0971698
3106,3106,0.0001214
3107,3107,0.2220446
3108,3108,0.0008053
3109,3109,0.0365931
3110,3110,0.1017834
3111,3111,3.09E-05
3112,3112,0.0391809
3113,3113,0.0001929
3114,3114,0.1462756
3115,3115,0.2220446
3116,3116,0.0916905
3117,3117,0.3102783
3118,3118,0.0019095
3119,3119,8.30E-05
3120,3120,0.4074176
3121,3121,0.234257
3122,3122,0.0023095
3123,3123,0.1853673
3124,3124,0.0050282
3125,3125,0.9289502
3126,3126,0.138387
3127,3127,0.0680005
3128,3128,0.0995231
3129,3129,0.0996432
3130,3130,0.7646509
3131,3131,0.183471
3132,3132,0.0997222
3133,3133,0.240832
3134,3134,0.0001316
3135,3135,0.083752
3136,3136,0.5645807
3137,3137,0.3410746
3138,3138,0.5585219
3139,3139,0.0999093
3140,3140,0.4510267
3141,3141,0.0055346
3142,3142,0.0059116
3143,3143,0.184157
3144,3144,0.0003842
3145,3145,0.1052491
3146,3146,0.4440892
3147,3147,0.4662936
3148,3148,0
3149,3149,0.4229472
3150,3150,0
3151,3151,0.1066675
3152,3152,0.0014711
3153,3153,0.0963149
3154,3154,0.6956816
3155,3155,0.1134765
3156,3156,0.0058121
3157,3157,0.4656341
3158,3158,0.0019545
3159,3159,0.0006008
3160,3160,0.7797044
3161,3161,2.33E-05
3162,3162,0.3776423
3163,3163,1.29E-05
3164,3164,0.2302005
3165,3165,0
3166,3166,0.09968
3167,3167,0.1254514
3168,3168,0.6218363
3169,3169,0
3170,3170,7.96E-05
3171,3171,3.94E-05
3172,3172,0.014819
3173,3173,4.92E-05
3174,3174,0.0001952
3175,3175,0.1403321
3176,3176,0.072642
3177,3177,0.1751507
3178,3178,2.30E-05
3179,3179,0.2912038
3180,3180,0
3181,3181,0.2105742
3182,3182,0.201461
3183,3183,0.9636735
3184,3184,0.8937824
3185,3185,0.2368456
3186,3186,0.3844829
3187,3187,0.153686
3188,3188,0.402327
3189,3189,0.0998972
3190,3190,0.4662936
3191,3191,0.1021094
3192,3192,0.000398
3193,3193,1.54E-05
3194,3194,0.0057446
3195,3195,0.0004954
3196,3196,0.3855138
3197,3197,0.0002848
3198,3198,0.338051
3199,3199,0.1520644
3200,3200,0.1381117
3201,3201,0.0999999
3202,3202,0.7102278
3203,3203,0.1493811
3204,3204,0.0004989
3205,3205,4.74E-05
3206,3206,0.5263824
3207,3207,1.29E-05
3208,3208,0.1963852
3209,3209,0
3210,3210,0.4440892
3211,3211,0.3947953
3212,3212,0.3382993
3213,3213,0.1
3214,3214,0.1141002
3215,3215,0.0002732
3216,3216,0.014135
3217,3217,0.0001226
3218,3218,0.8881784
3219,3219,0.0190556
3220,3220,0.6790917
3221,3221,0.0266985
3222,3222,0.0014782
3223,3223,0.0999983
3224,3224,0.3108624
3225,3225,0.4097892
3226,3226,0.4440892
3227,3227,0.7549516
3228,3228,0.2065014
3229,3229,2.26E-05
3230,3230,0.1141343
3231,3231,0.3921513
3232,3232,0.9227314
3233,3233,0.0850831
3234,3234,0.0003365
3235,3235,0.067487
3236,3236,0.0999654
3237,3237,0.6912476
3238,3238,0.0989303
3239,3239,0.1536078
3240,3240,0.0910192
3241,3241,6.98E-05
3242,3242,0.8157674
3243,3243,0
3244,3244,0
3245,3245,0.0038141
3246,3246,0.0130087
3247,3247,0.000238
3248,3248,0.0271925
3249,3249,0.09577
3250,3250,0.0353866
3251,3251,0.0242714
3252,3252,0.2055693
3253,3253,0.4179704
3254,3254,0.1118487
3255,3255,0.0998416
3256,3256,0.2220446
3257,3257,0.0998637
3258,3258,0.1256623
3259,3259,0
3260,3260,0.9636756
3261,3261,0.0999999
3262,3262,1.03E-05
3263,3263,0.0315746
3264,3264,0.0999999
3265,3265,0.0999992
3266,3266,0.9428928
3267,3267,0.142887
3268,3268,0
3269,3269,0.1683893
3270,3270,0
3271,3271,0.2220446
3272,3272,0.0003018
3273,3273,0.0009659
3274,3274,0.2114477
3275,3275,0.1839515
3276,3276,4.27E-05
3277,3277,0.3130549
3278,3278,6.19E-05
3279,3279,0.0117081
3280,3280,0.33884
3281,3281,0.0999171
3282,3282,0.0122234
3283,3283,0
3284,3284,0.0024064
3285,3285,0
3286,3286,0.3725553
3287,3287,0.8659739
3288,3288,0.0004623
3289,3289,0.095825
3290,3290,0.2298996
3291,3291,0.3521739
3292,3292,0.0797452
3293,3293,0.0128924
3294,3294,0.4687569
3295,3295,2.02E-05
3296,3296,0.0002921
3297,3297,3.31E-05
3298,3298,0.0953108
3299,3299,0
3300,3300,0.1573799
3301,3301,0
3302,3302,0.7878459
3303,3303,0.6766229
3304,3304,0.260403
3305,3305,0
3306,3306,0.1023238
3307,3307,0.5054565
3308,3308,0.2222222
3309,3309,0.2500977
3310,3310,0.0861168
3311,3311,0.099981
3312,3312,0.0015319
3313,3313,0.0458225
3314,3314,0
3315,3315,4.76E-05
3316,3316,0.6906189
3317,3317,0.0999998
3318,3318,0.0725185
3319,3319,0.4249628
3320,3320,0.1176836
3321,3321,0.2306691
3322,3322,0
3323,3323,0.1233787
3324,3324,0
3325,3325,0.1504764
3326,3326,0.0021757
3327,3327,0.0905583
3328,3328,0.0003082
3329,3329,0.0006205
3330,3330,0.0625032
3331,3331,2.45E-05
3332,3332,0
3333,3333,0.0121261
3334,3334,2.71E-05
3335,3335,0.0008003
3336,3336,0.0999825
3337,3337,1.17E-05
3338,3338,7.71E-05
3339,3339,0.4440892
3340,3340,0.2160845
3341,3341,0.0999853
3342,3342,0.0340359
3343,3343,0.2422506
3344,3344,0.0007756
3345,3345,0.0004417
3346,3346,0.1579966
3347,3347,0.0984978
3348,3348,0.2178279
3349,3349,0.6661338
3350,3350,0.0987142
3351,3351,0
3352,3352,0.1441436
3353,3353,0.3124782
3354,3354,0.099541
3355,3355,0.1500374
3356,3356,0.5443049
3357,3357,0.9045674
3358,3358,2.41E-05
3359,3359,0.0165783
3360,3360,0.0002645
3361,3361,0.2620755
3362,3362,0.0433425
3363,3363,0.0999999
3364,3364,0.0951405
3365,3365,1.68E-05
3366,3366,0.152951
3367,3367,0.0016036
3368,3368,0.0941504
3369,3369,0.0157075
3370,3370,0
3371,3371,0.0007183
3372,3372,0
3373,3373,0.1704579
3374,3374,0
3375,3375,0.0012142
3376,3376,0.2163366
3377,3377,0
3378,3378,0.2365527
3379,3379,0.3723062
3380,3380,2.02E-05
3381,3381,0.0473195
3382,3382,0.099983
3383,3383,0.099804
3384,3384,0.9099283
3385,3385,0
3386,3386,0.1274536
3387,3387,0.0004709
3388,3388,0.0999994
3389,3389,0.7056799
3390,3390,0.3796962
3391,3391,0
3392,3392,0.0297438
3393,3393,0.0079762
3394,3394,8.62E-05
3395,3395,0.092614
3396,3396,0.7805055
3397,3397,0
3398,3398,0.2570881
3399,3399,0
3400,3400,0.5869363
3401,3401,0.1057527
3402,3402,0.0024847
3403,3403,4.36E-05
3404,3404,0.016572
3405,3405,0.1183275
3406,3406,0.6313044
3407,3407,0.322117
3408,3408,6.01E-05
3409,3409,0.3774758
3410,3410,0.0004762
3411,3411,0.3299582
3412,3412,0.0001705
3413,3413,0.0999999
3414,3414,0.9924793
3415,3415,0.4793652
3416,3416,0.0487097
3417,3417,0.0989947
3418,3418,0.1649791
3419,3419,0.107215
3420,3420,0.5995204
3421,3421,3.61E-05
3422,3422,1.56E-05
3423,3423,0
3424,3424,0
3425,3425,0.0984551
3426,3426,0.3290579
3427,3427,0.4932232
3428,3428,0.2220446
3429,3429,0.7127631
3430,3430,0.1713183
3431,3431,0.1090976
3432,3432,0.085854
3433,3433,0.2915179
3434,3434,0.0012043
3435,3435,0.1433265
3436,3436,0.5360207
3437,3437,0.1399613
3438,3438,0.6579543
3439,3439,0
3440,3440,0.2857949
3441,3441,0.8783814
3442,3442,0.000432
3443,3443,0.2598585
3444,3444,1.77E-05
3445,3445,4.43E-05
3446,3446,0.6809859
3447,3447,0
3448,3448,0.1776652
3449,3449,0.015955
3450,3450,0
3451,3451,0.3882227
3452,3452,0
3453,3453,0.0027398
3454,3454,0.6332933
3455,3455,0.5182267
3456,3456,0.4229638
3457,3457,0
3458,3458,0.0017874
3459,3459,0.1193598
3460,3460,0.1159375
3461,3461,0.8028809
3462,3462,0.136852
3463,3463,4.75E-05
3464,3464,0
3465,3465,0.0965695
3466,3466,0.0104246
3467,3467,0.0005059
3468,3468,0.4165555
3469,3469,0.0872393
3470,3470,0.2952305
3471,3471,0.0078456
3472,3472,0.1232347
3473,3473,0.1486168
3474,3474,0.4116615
3475,3475,0.2220446
3476,3476,0.0974685
3477,3477,0.2340806
3478,3478,0.2411399
3479,3479,0.2212826
3480,3480,0.0831903
3481,3481,0.1094596
3482,3482,0
3483,3483,0.4061197
3484,3484,0.0971605
3485,3485,0
3486,3486,0.1536702
3487,3487,0.0019536
3488,3488,0
3489,3489,3.09E-05
3490,3490,0.4431566
3491,3491,0.0788891
3492,3492,0.0011414
3493,3493,0.0999999
3494,3494,0.0001481
3495,3495,0
3496,3496,0.0856093
3497,3497,0.7988432
3498,3498,0.1740106
3499,3499,0.0990381
3500,3500,0.0011795
3501,3501,0.0413839
3502,3502,0.4148434
3503,3503,0.2407718
3504,3504,0
3505,3505,0
3506,3506,0.0582336
3507,3507,0.2251367
3508,3508,0.2072276
3509,3509,0.3266123
3510,3510,0.1698266
3511,3511,0.5889202
3512,3512,0.0584009
3513,3513,0
3514,3514,0
3515,3515,0.1540053
3516,3516,0.4196643
3517,3517,0
3518,3518,0.099996
3519,3519,0.0977318
3520,3520,0.2220446
3521,3521,0.0042353
3522,3522,0.9345387
3523,3523,0.0999988
3524,3524,0.0002124
3525,3525,0
3526,3526,0.1844578
3527,3527,0.5829634
3528,3528,0.1063407
3529,3529,0.3824229
3530,3530,0.0206605
3531,3531,0.3812559
3532,3532,0.5006093
3533,3533,0.1554312
3534,3534,0.0062422
3535,3535,0.0097448
3536,3536,0.1106353
3537,3537,0.0535915
3538,3538,0.0190331
3539,3539,0
3540,3540,0.2712519
3541,3541,0.0001026
3542,3542,0.0113679
3543,3543,0.1749711
3544,3544,0
3545,3545,4.05E-05
3546,3546,0.0999063
3547,3547,0.0940723
3548,3548,0
3549,3549,0
3550,3550,0.0993721
3551,3551,0.0001771
3552,3552,0.0993011
3553,3553,0.0834501
3554,3554,0.4883396
3555,3555,0
3556,3556,0.2944702
3557,3557,0.000622
3558,3558,0.3627991
3559,3559,0.2255529
3560,3560,0.0843625
3561,3561,0.0001214
3562,3562,0.163549
3563,3563,7.81E-05
3564,3564,0.1258513
3565,3565,0.5327005
3566,3566,0.0001368
3567,3567,0.0005363
3568,3568,0
3569,3569,0.4440892
3570,3570,0.0995931
3571,3571,0.0999902
3572,3572,0.0899536
3573,3573,0.1146608
3574,3574,0.0561356
3575,3575,1.12E-05
3576,3576,0
3577,3577,0
3578,3578,0.167625
3579,3579,0
3580,3580,0.0004985
3581,3581,0.0101686
3582,3582,2.05E-05
3583,3583,0.227669
3584,3584,0.0084244
3585,3585,0
3586,3586,0.0946461
3587,3587,0.1965882
3588,3588,0.0036924
3589,3589,0.0999996
3590,3590,0.4770715
3591,3591,6.90E-05
3592,3592,2.01E-05
3593,3593,0.099967
3594,3594,0.5201827
3595,3595,0.8426443
3596,3596,0.0168741
3597,3597,3.59E-05
3598,3598,0.0110517
3599,3599,0.004324
3600,3600,0.0999999
3601,3601,0.6385856
3602,3602,0
3603,3603,0.4522737
3604,3604,0.0028761
3605,3605,0.0001108
3606,3606,0
3607,3607,0.1776356
3608,3608,0.0007768
3609,3609,0.9925292
3610,3610,0.0499947
3611,3611,0.0030909
3612,3612,0
3613,3613,0.1923693
3614,3614,4.28E-05
3615,3615,0.8984736
3616,3616,0.2220446
3617,3617,0.7347688
3618,3618,4.78E-05
3619,3619,0.0996189
3620,3620,0.0269312
3621,3621,0.2804635
3622,3622,0.7474302
3623,3623,0.1656407
3624,3624,0.928279
3625,3625,6.48E-05
3626,3626,0.0489825
3627,3627,1.33E-05
3628,3628,0.0101981
3629,3629,0.0008234
3630,3630,0.31474
3631,3631,0.0036053
3632,3632,0.0224637
3633,3633,0.0003307
3634,3634,0.0909648
3635,3635,0.4759406
3636,3636,0.0024758
3637,3637,0.0053492
3638,3638,0.0914815
3639,3639,0.9785405
3640,3640,0.1
3641,3641,0.0612193
3642,3642,0.2455813
3643,3643,0.7834164
3644,3644,0
3645,3645,0.0230206
3646,3646,0.0018563
3647,3647,0.0999947
3648,3648,0.1273726
3649,3649,0.2509104
3650,3650,0.0008203
3651,3651,0
3652,3652,0.9565437
3653,3653,0.8339093
3654,3654,0.1998401
3655,3655,0.1588507
3656,3656,5.03E-05
3657,3657,0.05
3658,3658,0
3659,3659,0.3144475
3660,3660,0.2213869
3661,3661,0.3631833
3662,3662,0.1
3663,3663,0.963979
3664,3664,0.3965494
3665,3665,0.1012523
3666,3666,0.0997729
3667,3667,0.0062283
3668,3668,0.0996792
3669,3669,0.0834991
3670,3670,0.2532556
3671,3671,0.0071489
3672,3672,0.0862253
3673,3673,0.0999999
3674,3674,0.0872734
3675,3675,0.9797273
3676,3676,0.0005249
3677,3677,3.82E-05
3678,3678,0.0394053
3679,3679,0.0001359
3680,3680,0.3623022
3681,3681,0
3682,3682,0.0999999
3683,3683,0.4547101
3684,3684,0.0915611
3685,3685,0.0999997
3686,3686,0
3687,3687,0.0905574
3688,3688,0.4227302
3689,3689,0
3690,3690,1.16E-05
3691,3691,0.667657
3692,3692,1.13E-05
3693,3693,0.0995465
3694,3694,0
3695,3695,0
3696,3696,0.0999999
3697,3697,0
3698,3698,0.0001402
3699,3699,0.5816433
3700,3700,0.0072735
3701,3701,0.8881673
3702,3702,9.89E-05
3703,3703,0.0013205
3704,3704,0
3705,3705,0.047762
3706,3706,0.1243449
3707,3707,0.0009742
3708,3708,0.6636913
3709,3709,0.1316127
3710,3710,0.5499737
3711,3711,0.0616285
3712,3712,0.7912234
3713,3713,0
3714,3714,0.5369682
3715,3715,0
3716,3716,0.0999669
3717,3717,0
3718,3718,0.0084829
3719,3719,1.05E-05
3720,3720,0.2862652
3721,3721,0.05
3722,3722,0.3291784
3723,3723,0.7784788
3724,3724,0.57988
3725,3725,0.8303364
3726,3726,0.0999999
3727,3727,0.4909356
3728,3728,0.284217
3729,3729,0.6650838
3730,3730,0.1141438
3731,3731,0.1226964
3732,3732,0.09627
3733,3733,0.7346285
3734,3734,0.3543831
3735,3735,0.607077
3736,3736,0
3737,3737,0
3738,3738,0.7617462
3739,3739,4.67E-05
3740,3740,0.0999949
3741,3741,0.0109022
3742,3742,0.0009608
3743,3743,0.0015041
3744,3744,0.0999999
3745,3745,0.09318
3746,3746,0.0066148
3747,3747,5.31E-05
3748,3748,0
3749,3749,0.0013096
3750,3750,0.3556571
3751,3751,0
3752,3752,0.0999999
3753,3753,0.2052973
3754,3754,0.0054702
3755,3755,0.4884981
3756,3756,0
3757,3757,0.0957459
3758,3758,0.3930879
3759,3759,0.8881784
3760,3760,0.0008481
3761,3761,0.002072
3762,3762,0.1464051
3763,3763,0.6321609
3764,3764,0.0988966
3765,3765,0.2220446
3766,3766,0.1822634
3767,3767,0.2912487
3768,3768,0
3769,3769,0
3770,3770,0
3771,3771,0.2502442
3772,3772,0.1517163
3773,3773,0.0517568
3774,3774,0.1421085
3775,3775,0.4774155
3776,3776,0.1478545
3777,3777,0.9907889
3778,3778,0.1050429
3779,3779,0.4376336
3780,3780,0.202578
3781,3781,0.1192379
3782,3782,0
3783,3783,0.023955
3784,3784,0.2207389
3785,3785,0.0003926
3786,3786,0.6461999
3787,3787,0.1565257
3788,3788,0.0999149
3789,3789,0
3790,3790,0.0002612
3791,3791,0.5054658
3792,3792,0.0022845
3793,3793,0.603304
3794,3794,0.6556824
3795,3795,0.0009214
3796,3796,0.0871974
3797,3797,0.0023598
3798,3798,0
3799,3799,0.0024946
3800,3800,0.0018231
3801,3801,0.2330631
3802,3802,0.5767195
3803,3803,0.0671704
3804,3804,0.1341377
3805,3805,0.1031619
3806,3806,0.0561688
3807,3807,0.4159383
3808,3808,0.0015086
3809,3809,0
3810,3810,0.1880626
3811,3811,0.6329703
3812,3812,0.0999999
3813,3813,0.4648398
3814,3814,0.4537496
3815,3815,0
3816,3816,0.0969992
3817,3817,0
3818,3818,0.1189564
3819,3819,0.0260235
3820,3820,0.0023378
3821,3821,0.207292
3822,3822,0.0077631
3823,3823,0.133338
3824,3824,2.13E-05
3825,3825,0.0008029
3826,3826,3.52E-05
3827,3827,0.0999991
3828,3828,0.0002242
3829,3829,0.9681126
3830,3830,0.1924804
3831,3831,0.286715
3832,3832,0.3221004
3833,3833,0
3834,3834,0.451007
3835,3835,0.2847522
3836,3836,0.0067694
3837,3837,0.0922216
3838,3838,0.0999043
3839,3839,0.0002704
3840,3840,0.4782305
3841,3841,0.6227354
3842,3842,0.8313747
3843,3843,0.1530821
3844,3844,0.0003366
3845,3845,0.1001373
3846,3846,0.3743445
3847,3847,0.0022555
3848,3848,0.2083296
3849,3849,0.0067593
3850,3850,0.0011055
3851,3851,0.7677034
3852,3852,0.1123478
3853,3853,0.6732139
3854,3854,0.1635847
3855,3855,0.0058713
3856,3856,0.026997
3857,3857,8.67E-05
3858,3858,0.2593897
3859,3859,0.2006617
3860,3860,0
3861,3861,0.0945648
3862,3862,0
3863,3863,0.0006222
3864,3864,0.374081
3865,3865,0.0075188
3866,3866,0
3867,3867,0.4604716
3868,3868,0.8247861
3869,3869,1.43E-05
3870,3870,0.1
3871,3871,0.2216974
3872,3872,0.1610047
3873,3873,0
3874,3874,1.62E-05
3875,3875,0
3876,3876,0.4494933
3877,3877,0.0999874
3878,3878,0.8486244
3879,3879,0.2664535
3880,3880,0
3881,3881,0.2398674
3882,3882,0.8442881
3883,3883,0
3884,3884,0.0999999
3885,3885,0.0746535
3886,3886,0.3458564
3887,3887,0.7047546
3888,3888,0.0001818
3889,3889,0.501345
3890,3890,0
3891,3891,0.0361414
3892,3892,0.416769
3893,3893,0.2517529
3894,3894,0.0997805
3895,3895,0.0098757
3896,3896,2.11E-05
3897,3897,0.0897907
3898,3898,0
3899,3899,0.2220446
3900,3900,0.0999951
3901,3901,0.3119227
3902,3902,0.0997996
3903,3903,0.0999999
3904,3904,0.2046801
3905,3905,0.0989587
3906,3906,0.7962119
3907,3907,0
3908,3908,0.8430684
